Date,Price,Open,High,Low,Vol.,Change %
2018-03-21,88.944,89.535,89.545,88.8,0.14K,-0.66%
2018-03-22,89.048,88.75,89.05,88.6,0.07K,0.12%
2018-03-23,88.628,88.8,88.815,88.585,0.03K,-0.47%
2018-03-26,88.199,88.625,88.65,88.205,0.09K,-0.48%
2018-03-27,88.578,88.285,88.74,88.19,0.11K,0.43%
2018-03-28,89.294,88.725,89.4,88.6,0.20K,0.81%
2018-03-29,89.392,89.265,89.395,89.175,0.12K,0.11%
2018-04-02,89.291,89.16,89.38,89.125,0.03K,-0.11%
2018-04-03,89.439,89.295,89.535,89.295,0.03K,0.17%
2018-04-04,89.358,89.38,89.445,89.15,0.05K,-0.09%
2018-04-05,89.719,89.385,89.815,89.37,0.10K,0.40%
2018-04-06,89.357,89.655,89.78,89.33,0.10K,-0.40%
2018-04-09,89.114,89.435,89.5,89.095,0.18K,-0.27%
2018-04-10,88.87,89.095,89.11,88.825,0.05K,-0.27%
2018-04-11,88.833,88.865,88.92,88.645,0.23K,-0.04%
2018-04-12,89.031,88.79,89.24,88.79,0.21K,0.22%
2018-04-13,89.078,89.075,89.15,89.0,0.06K,0.05%
2018-04-16,88.71,89.05,89.075,88.685,0.09K,-0.41%
2018-04-17,88.798,88.655,88.93,88.515,0.11K,0.10%
2018-04-18,88.927,88.78,89.045,88.745,0.06K,0.15%
2018-04-19,89.26,88.95,89.18,88.865,0.03K,0.37%
2018-04-20,89.625,89.185,89.785,89.175,0.70K,0.41%
2018-04-23,90.255,89.66,90.31,89.635,0.28K,0.70%
2018-04-24,90.082,90.275,90.37,90.045,0.32K,-0.19%
2018-04-25,90.498,90.12,90.585,90.12,0.20K,0.46%
2018-04-26,90.915,90.525,90.95,90.285,0.24K,0.46%
2018-04-27,90.893,90.95,91.27,90.83,0.17K,-0.02%
2018-04-30,91.18,90.955,91.25,90.84,0.06K,0.32%
2018-05-01,91.805,91.215,91.89,91.215,0.20K,0.69%
2018-05-02,91.884,91.82,92.18,91.6,0.13K,0.09%
2018-05-03,91.796,92.15,92.15,91.745,0.16K,-0.10%
2018-05-04,91.953,91.83,92.26,91.75,0.16K,0.17%
2018-05-07,92.147,91.97,92.355,91.85,0.12K,0.21%
2018-05-08,92.513,92.105,92.68,92.07,0.25K,0.40%
2018-05-09,92.439,92.54,92.8,92.255,0.25K,-0.08%
2018-05-10,92.071,92.56,92.595,91.96,0.31K,-0.40%
2018-05-11,91.966,92.09,92.18,91.785,0.18K,-0.11%
2018-05-14,92.007,91.9,92.11,91.67,0.35K,0.04%
2018-05-15,92.647,92.07,92.895,92.055,0.68K,0.70%
2018-05-16,92.836,92.805,93.075,92.595,0.67K,0.20%
2018-05-17,92.93,92.76,93.02,92.58,0.25K,0.10%
2018-05-18,93.099,92.945,93.285,92.88,0.18K,0.18%
2018-05-21,93.136,93.15,93.52,92.975,1.41K,0.04%
2018-05-22,93.066,93.0,93.16,92.765,0.46K,-0.08%
2018-05-23,93.453,93.01,93.655,93.01,0.86K,0.42%
2018-05-24,93.236,93.38,93.45,93.095,1.03K,-0.23%
2018-05-25,93.67,93.25,93.755,93.25,0.38K,0.47%
2018-05-28,93.67,93.625,93.96,93.345,0.61K,0.00%
2018-05-29,94.339,93.885,94.5,93.78,0.96K,0.71%
2018-05-30,93.67,94.35,94.465,93.555,0.71K,-0.71%
2018-05-31,93.514,93.59,93.755,93.25,1.49K,-0.17%
2018-06-01,93.729,93.505,93.98,93.41,1.66K,0.23%
2018-06-04,93.541,93.7,93.725,93.19,1.27K,-0.20%
2018-06-05,93.426,93.545,93.86,93.315,1.16K,-0.12%
2018-06-06,93.209,93.355,93.41,92.955,2.29K,-0.23%
2018-06-07,92.941,93.11,93.12,92.76,2.28K,-0.29%
2018-06-08,93.117,93.025,93.395,92.96,3.00K,0.19%
2018-06-11,93.165,93.145,93.255,92.915,7.78K,0.05%
2018-06-12,93.406,93.275,93.52,93.05,5.83K,0.26%
2018-06-13,93.359,93.44,93.685,93.165,20.81K,-0.05%
2018-06-14,94.426,93.14,94.605,92.82,57.03K,1.14%
2018-06-15,94.447,94.62,94.82,94.31,36.26K,0.02%
2018-06-18,94.457,94.495,94.705,94.375,14.94K,0.01%
2018-06-19,94.279,93.8,94.515,93.755,0.11K,-0.19%
2018-06-20,94.276,94.265,94.425,94.195,0.07K,-0.00%
2018-06-21,93.969,94.35,94.765,93.93,0.33K,-0.33%
2018-06-22,93.74,94.03,94.03,93.685,0.10K,-0.24%
2018-06-25,93.504,93.665,93.895,93.43,0.12K,-0.25%
2018-06-26,93.901,93.54,94.0,93.4,0.12K,0.42%
2018-06-27,94.524,93.91,94.56,93.84,0.13K,0.66%
2018-06-28,94.651,94.505,94.775,94.365,0.18K,0.13%
2018-06-29,93.914,94.2,94.24,93.755,0.15K,-0.78%
2018-07-02,94.334,93.885,94.43,93.885,0.10K,0.45%
2018-07-03,93.977,94.175,94.27,93.855,0.19K,-0.38%
2018-07-04,93.977,93.84,94.025,93.705,0.07K,0.00%
2018-07-05,93.798,93.855,93.855,93.51,0.19K,-0.19%
2018-07-06,93.344,93.72,93.785,93.185,0.19K,-0.48%
2018-07-09,93.382,93.34,93.5,93.045,0.17K,0.04%
2018-07-10,93.454,93.335,93.795,93.33,0.18K,0.08%
2018-07-11,94.056,93.495,94.06,93.425,0.14K,0.64%
2018-07-12,94.139,94.08,94.26,93.98,0.20K,0.09%
2018-07-13,94.09,94.235,94.57,94.03,0.19K,-0.05%
2018-07-16,93.862,94.05,94.07,93.75,0.06K,-0.24%
2018-07-17,94.284,93.855,94.395,93.66,0.17K,0.45%
2018-07-18,94.401,94.405,94.7,94.32,0.14K,0.12%
2018-07-19,94.517,94.375,95.0,94.3,0.34K,0.12%
2018-07-20,93.821,94.49,94.62,93.75,0.35K,-0.74%
2018-07-23,94.025,93.79,94.025,93.58,0.25K,0.22%
2018-07-24,93.973,94.0,94.21,93.76,0.08K,-0.06%
2018-07-25,93.719,93.955,93.99,93.52,0.06K,-0.27%
2018-07-26,94.129,93.5,94.125,93.48,0.10K,0.44%
2018-07-27,94.055,94.155,94.29,94.035,0.10K,-0.08%
2018-07-30,93.706,94.035,94.115,93.65,0.13K,-0.37%
2018-07-31,93.865,93.755,93.895,93.55,0.08K,0.17%
2018-08-01,94.018,93.91,94.055,93.91,0.03K,0.16%
2018-08-02,94.567,94.04,94.58,93.99,0.17K,0.58%
2018-08-03,94.546,94.59,94.75,94.38,0.21K,-0.02%
2018-08-06,94.777,94.65,94.93,94.62,0.24K,0.24%
2018-08-07,94.636,94.75,94.75,94.415,0.17K,-0.15%
2018-08-08,94.475,94.56,94.82,94.405,0.15K,-0.17%
2018-08-09,94.935,94.52,95.035,94.485,0.22K,0.49%
2018-08-10,95.803,95.075,95.89,94.975,0.51K,0.91%
2018-08-13,95.846,95.81,95.935,95.605,0.33K,0.04%
2018-08-14,96.2,95.83,96.24,95.615,0.52K,0.37%
2018-08-15,96.177,96.175,96.45,96.135,0.30K,-0.02%
2018-08-16,96.136,96.23,96.245,95.805,0.33K,-0.04%
2018-08-17,95.576,96.1,96.125,95.575,0.47K,-0.58%
2018-08-20,95.364,95.635,95.89,95.215,0.86K,-0.22%
2018-08-21,94.725,95.2,95.21,94.545,1.09K,-0.67%
2018-08-22,94.626,94.68,94.855,94.41,0.90K,-0.10%
2018-08-23,95.163,94.69,95.2,94.68,0.48K,0.57%
2018-08-24,94.643,95.17,95.17,94.525,0.47K,-0.55%
2018-08-27,94.274,94.645,94.795,94.19,0.86K,-0.39%
2018-08-28,94.21,94.275,94.405,93.93,0.90K,-0.07%
2018-08-29,94.097,94.215,94.4,94.035,0.41K,-0.12%
2018-08-30,94.264,94.015,94.41,94.0,0.79K,0.18%
2018-08-31,94.673,94.23,94.74,94.09,0.84K,0.43%
2018-09-03,94.673,94.705,94.75,94.545,0.37K,0.00%
2018-09-04,94.98,94.7,95.28,94.695,3.64K,0.32%
2018-09-05,94.729,94.925,95.215,94.595,6.55K,-0.26%
2018-09-06,94.593,94.65,94.77,94.48,1.03K,-0.14%
2018-09-07,94.939,94.62,95.03,94.45,2.32K,0.37%
2018-09-10,94.72,95.04,95.155,94.595,10.66K,-0.23%
2018-09-11,94.83,94.76,94.945,94.475,15.86K,0.12%
2018-09-12,94.358,94.74,94.87,94.295,16.10K,-0.50%
2018-09-13,94.097,94.445,94.545,93.985,33.07K,-0.28%
2018-09-14,94.505,94.115,94.575,93.92,26.15K,0.43%
2018-09-17,94.076,94.555,94.565,94.005,13.98K,-0.45%
2018-09-18,93.722,93.65,93.75,93.475,0.06K,-0.38%
2018-09-19,93.604,93.645,93.8,93.44,0.08K,-0.13%
2018-09-20,92.981,93.59,93.59,92.92,0.22K,-0.67%
2018-09-21,93.273,92.97,93.35,92.9,0.24K,0.31%
2018-09-24,93.26,93.325,93.385,92.94,0.05K,-0.01%
2018-09-25,93.191,93.305,93.425,93.12,0.11K,-0.07%
2018-09-26,93.248,93.18,93.45,93.05,0.10K,0.06%
2018-09-27,93.984,93.3,94.0,93.3,0.42K,0.79%
2018-09-28,94.207,94.115,94.425,94.035,0.42K,0.24%
2018-10-01,94.399,94.22,94.45,94.185,0.12K,0.20%
2018-10-02,94.61,94.36,94.815,94.36,0.23K,0.22%
2018-10-03,94.871,94.64,95.2,94.42,0.10K,0.28%
2018-10-04,94.872,95.165,95.195,94.7,0.12K,0.00%
2018-10-05,94.775,94.875,94.99,94.65,0.08K,-0.10%
2018-10-08,94.906,94.735,95.13,94.735,0.02K,0.14%
2018-10-09,94.816,94.855,95.185,94.81,0.09K,-0.09%
2018-10-10,94.642,94.775,94.91,94.545,0.14K,-0.18%
2018-10-11,94.191,94.555,94.575,94.165,0.29K,-0.48%
2018-10-12,94.376,94.17,94.445,94.15,0.22K,0.20%
2018-10-15,94.219,94.45,94.505,94.105,0.09K,-0.17%
2018-10-16,94.203,94.295,94.295,93.955,0.09K,-0.02%
2018-10-17,94.742,94.27,94.75,94.27,0.35K,0.57%
2018-10-18,95.083,94.805,95.16,94.675,0.38K,0.36%
2018-10-19,94.878,95.135,95.245,94.715,0.31K,-0.22%
2018-10-22,95.194,94.875,95.285,94.64,0.39K,0.33%
2018-10-23,95.158,95.185,95.355,95.02,0.09K,-0.04%
2018-10-24,95.627,95.16,95.735,95.16,0.22K,0.49%
2018-10-25,95.9,95.55,95.925,95.43,0.25K,0.29%
2018-10-26,95.578,95.815,96.07,95.51,0.10K,-0.34%
2018-10-29,95.8,95.62,95.9,95.58,0.11K,0.23%
2018-10-30,96.231,95.865,96.225,95.865,0.20K,0.45%
2018-10-31,96.341,96.225,96.405,96.1,0.07K,0.11%
2018-11-01,95.526,96.175,96.175,95.435,0.20K,-0.85%
2018-11-02,95.783,95.595,95.845,95.25,0.48K,0.27%
2018-11-05,95.523,95.62,95.89,95.545,0.11K,-0.27%
2018-11-06,95.557,95.54,95.65,95.425,0.16K,0.04%
2018-11-07,95.247,95.2,95.67,94.91,0.35K,-0.32%
2018-11-08,95.985,95.42,96.0,95.355,0.13K,0.77%
2018-11-09,96.169,95.915,96.23,95.885,0.15K,0.19%
2018-11-12,96.802,96.29,96.93,96.24,0.35K,0.66%
2018-11-13,96.559,96.83,96.875,96.335,0.36K,-0.25%
2018-11-14,96.074,96.315,96.655,96.07,0.30K,-0.50%
2018-11-15,96.221,96.235,96.65,96.055,0.31K,0.15%
2018-11-16,95.763,96.265,96.32,95.7,0.32K,-0.48%
2018-11-19,95.516,95.72,95.855,95.42,0.30K,-0.26%
2018-11-20,96.166,95.565,96.19,95.385,0.48K,0.68%
2018-11-21,96.035,96.165,96.195,95.82,0.29K,-0.14%
2018-11-22,96.035,96.035,96.04,95.69,0.06K,0.00%
2018-11-23,96.275,95.765,96.3,95.755,0.24K,0.25%
2018-11-26,96.429,96.27,96.43,96.04,0.23K,0.16%
2018-11-27,96.735,96.375,96.85,96.33,0.24K,0.32%
2018-11-28,96.151,96.77,96.9,96.065,0.83K,-0.60%
2018-11-29,96.159,96.235,96.38,96.0,0.33K,0.01%
2018-11-30,96.656,96.195,96.685,96.12,0.48K,0.52%
2018-12-03,96.404,96.5,96.53,96.09,0.63K,-0.26%
2018-12-04,96.337,96.3,96.5,95.75,1.15K,-0.07%
2018-12-05,96.445,96.37,96.59,96.2,0.74K,0.11%
2018-12-06,96.224,96.4,96.61,95.945,3.06K,-0.23%
2018-12-07,95.941,96.215,96.35,95.925,2.31K,-0.29%
2018-12-10,96.663,96.1,96.68,95.775,17.81K,0.75%
2018-12-11,96.833,96.625,96.995,96.31,14.27K,0.18%
2018-12-12,96.503,96.835,96.945,96.335,19.38K,-0.34%
2018-12-13,96.541,96.555,96.775,96.345,22.38K,0.04%
2018-12-14,96.91,96.56,97.195,96.555,22.67K,0.38%
2018-12-17,96.55,96.89,96.94,96.505,12.70K,-0.37%
2018-12-18,96.06,96.085,96.145,95.83,0.02K,-0.51%
2018-12-19,95.999,95.87,96.02,95.595,0.04K,-0.06%
2018-12-20,95.243,95.99,96.0,95.16,0.25K,-0.79%
2018-12-21,95.935,95.38,96.01,95.365,0.20K,0.73%
2018-12-24,95.507,95.825,95.825,95.43,0.03K,-0.45%
2018-12-26,96.063,95.545,96.13,95.545,0.06K,0.58%
2018-12-27,95.496,95.745,95.88,95.445,0.16K,-0.59%
2018-12-28,95.46,95.47,95.47,95.255,0.02K,-0.04%
2018-12-31,95.235,95.525,95.525,95.13,0.02K,-0.24%
2019-01-02,95.913,95.08,96.01,95.0,0.20K,0.71%
2019-01-03,95.383,95.805,95.805,95.32,0.16K,-0.55%
2019-01-04,95.25,95.33,95.67,95.21,0.09K,-0.14%
2019-01-07,94.738,95.08,95.08,94.745,0.11K,-0.54%
2019-01-08,94.974,94.81,95.1,94.785,0.11K,0.25%
2019-01-09,94.295,94.9,94.925,94.2,0.14K,-0.71%
2019-01-10,94.625,94.28,94.69,94.15,0.08K,0.35%
2019-01-11,94.761,94.535,94.85,94.285,0.22K,0.14%
2019-01-14,94.702,94.755,94.795,94.635,0.07K,-0.06%
2019-01-15,95.155,94.64,95.36,94.64,0.22K,0.48%
2019-01-16,95.157,95.23,95.23,95.09,0.03K,0.00%
2019-01-17,95.188,95.205,95.375,95.125,0.08K,0.03%
2019-01-18,95.478,95.16,95.515,95.16,0.08K,0.30%
2019-01-21,95.478,95.44,95.55,95.43,0.04K,0.00%
2019-01-22,95.444,95.585,95.625,95.415,0.02K,-0.04%
2019-01-23,95.247,95.465,95.515,95.2,0.20K,-0.21%
2019-01-24,95.777,95.185,95.84,95.185,0.28K,0.56%
2019-01-25,94.95,95.68,95.695,94.92,0.28K,-0.86%
2019-01-28,94.904,94.895,95.06,94.79,0.16K,-0.05%
2019-01-29,94.986,94.83,95.0,94.83,0.10K,0.09%
2019-01-30,94.516,94.965,95.14,94.445,0.07K,-0.49%
2019-01-31,94.794,94.57,94.8,94.38,0.12K,0.29%
2019-02-01,94.78,94.805,95.0,94.6,0.07K,-0.01%
2019-02-04,95.05,94.83,95.115,94.825,0.07K,0.28%
2019-02-05,95.292,95.02,95.32,95.02,0.09K,0.25%
2019-02-06,95.627,95.335,95.65,95.275,0.15K,0.35%
2019-02-07,95.764,95.66,95.91,95.655,0.09K,0.14%
2019-02-08,95.891,95.83,95.95,95.74,0.09K,0.13%
2019-02-11,96.327,95.895,96.365,95.89,0.16K,0.45%
2019-02-12,95.973,96.37,96.42,95.97,0.16K,-0.37%
2019-02-13,96.408,96.0,96.445,95.93,0.14K,0.45%
2019-02-14,96.285,96.485,96.575,96.285,0.30K,-0.13%
2019-02-15,96.22,96.355,96.685,96.145,0.16K,-0.07%
2019-02-18,96.22,96.25,96.25,96.02,0.63K,0.00%
2019-02-19,95.844,96.18,96.395,95.77,0.17K,-0.39%
2019-02-20,95.789,95.85,95.96,95.61,0.19K,-0.06%
2019-02-21,95.958,95.835,96.03,95.72,0.55K,0.18%
2019-02-22,95.882,95.99,96.135,95.82,2.95K,-0.08%
2019-02-25,95.796,95.835,95.985,95.69,2.27K,-0.09%
2019-02-26,95.39,95.79,95.835,95.365,0.20K,-0.42%
2019-02-27,95.563,95.425,95.58,95.305,0.20K,0.18%
2019-02-28,95.558,95.535,95.7,95.24,0.21K,-0.01%
2019-03-01,95.965,95.645,95.98,95.5,1.48K,0.43%
2019-03-04,96.1,95.85,96.245,95.795,0.74K,0.14%
2019-03-05,96.295,96.11,96.435,96.1,0.96K,0.20%
2019-03-06,96.304,96.325,96.45,96.23,1.40K,0.01%
2019-03-07,97.123,96.285,97.16,96.27,5.69K,0.85%
2019-03-08,96.759,97.06,97.09,96.54,7.57K,-0.37%
2019-03-11,96.659,96.78,96.895,96.6,8.94K,-0.10%
2019-03-12,96.379,96.49,96.725,96.275,9.91K,-0.29%
2019-03-13,95.982,96.46,96.46,95.81,21.02K,-0.41%
2019-03-14,96.239,95.955,96.27,95.94,21.70K,0.27%
2019-03-15,96.05,96.195,96.25,95.935,14.74K,-0.20%
2019-03-18,95.983,95.995,96.09,95.83,7.96K,-0.07%
2019-03-19,95.316,95.365,95.375,95.275,0.03K,-0.69%
2019-03-20,94.696,95.47,95.47,94.815,0.04K,-0.65%
2019-03-21,95.477,94.845,95.375,94.78,0.03K,0.82%
2019-03-22,95.641,95.29,95.765,95.255,0.02K,0.17%
2019-03-25,95.558,95.65,95.65,95.475,0.10K,-0.09%
2019-03-26,95.715,95.53,95.72,95.52,0.01K,0.16%
2019-03-27,95.773,95.8,96.0,95.75,0.04K,0.06%
2019-03-28,96.249,95.885,96.3,95.855,0.42K,0.50%
2019-03-29,96.33,96.22,96.375,96.11,0.07K,0.08%
2019-04-01,96.284,96.26,96.32,96.105,0.09K,-0.05%
2019-04-02,96.408,96.395,96.57,96.35,0.13K,0.13%
2019-04-03,96.152,96.25,96.255,96.05,0.02K,-0.27%
2019-04-04,96.405,96.17,96.415,96.115,0.33K,0.26%
2019-04-05,96.487,96.37,96.55,96.355,0.06K,0.09%
2019-04-08,96.13,96.39,96.415,96.08,0.15K,-0.37%
2019-04-09,96.091,96.11,96.11,95.975,0.03K,-0.04%
2019-04-10,96.038,96.16,96.305,95.945,0.08K,-0.06%
2019-04-11,96.279,96.045,96.26,96.01,0.17K,0.25%
2019-04-12,96.073,96.145,96.145,95.84,0.07K,-0.21%
2019-04-15,96.031,95.95,96.045,95.89,0.10K,-0.04%
2019-04-16,96.122,96.0,96.165,95.98,0.10K,0.09%
2019-04-17,96.128,96.23,96.23,95.97,0.08K,0.01%
2019-04-18,96.606,96.15,96.61,96.115,0.25K,0.50%
2019-04-22,96.41,96.515,96.525,96.485,0.02K,-0.20%
2019-04-23,96.77,96.45,96.89,96.45,0.09K,0.37%
2019-04-24,97.315,96.75,97.26,96.745,0.13K,0.56%
2019-04-25,97.379,97.235,97.5,97.2,0.09K,0.07%
2019-04-26,97.186,97.335,97.435,97.05,0.04K,-0.20%
2019-04-29,97.041,97.22,97.275,97.035,0.03K,-0.15%
2019-04-30,96.661,97.025,97.025,96.65,0.10K,-0.39%
2019-05-01,96.87,96.695,96.905,96.42,0.09K,0.22%
2019-05-02,97.046,96.85,97.06,96.795,0.03K,0.18%
2019-05-03,96.72,97.015,97.28,96.69,0.10K,-0.34%
2019-05-06,96.733,96.8,96.865,96.71,0.06K,0.01%
2019-05-07,96.864,96.7,96.925,96.61,0.07K,0.14%
2019-05-08,96.853,96.71,96.85,96.67,0.02K,-0.01%
2019-05-09,96.629,96.83,96.895,96.49,0.05K,-0.23%
2019-05-10,96.59,96.63,96.65,96.39,0.13K,-0.04%
2019-05-13,96.585,96.54,96.605,96.3,0.12K,-0.01%
2019-05-14,96.792,96.62,96.8,96.575,0.07K,0.21%
2019-05-15,96.846,96.82,96.95,96.75,0.03K,0.06%
2019-05-16,97.143,96.845,97.105,96.76,0.04K,0.31%
2019-05-17,97.289,97.16,97.315,97.135,0.03K,0.15%
2019-05-20,97.229,97.275,97.35,97.19,0.03K,-0.06%
2019-05-21,97.361,97.29,97.41,97.185,0.04K,0.14%
2019-05-22,97.346,97.335,97.415,97.2,0.04K,-0.02%
2019-05-23,97.193,97.46,97.715,97.14,0.26K,-0.16%
2019-05-24,96.952,97.205,97.23,96.9,0.30K,-0.25%
2019-05-27,96.952,96.95,97.125,96.88,0.14K,0.00%
2019-05-28,97.302,97.065,97.305,97.065,0.14K,0.36%
2019-05-29,97.5,97.285,97.56,97.235,0.21K,0.20%
2019-05-30,97.513,97.475,97.625,97.46,0.11K,0.01%
2019-05-31,97.136,97.515,97.535,97.105,0.49K,-0.39%
2019-06-03,96.54,97.105,97.175,96.5,0.90K,-0.61%
2019-06-04,96.484,96.615,96.735,96.395,1.03K,-0.06%
2019-06-05,96.751,96.5,96.805,96.15,1.45K,0.28%
2019-06-06,96.475,96.765,96.925,96.23,2.43K,-0.29%
2019-06-07,95.975,96.45,96.595,95.89,5.87K,-0.52%
2019-06-07,95.975,96.45,96.595,95.89,5.87K,-0.52%
2019-06-10,96.205,96.06,96.4,96.05,11.76K,0.24%
2019-06-10,96.205,96.06,96.4,96.05,11.76K,0.24%
2019-06-11,96.135,96.195,96.345,96.095,9.72K,-0.07%
2019-06-11,96.135,96.195,96.345,96.095,9.72K,-0.07%
2019-06-12,96.46,96.135,96.475,96.035,11.83K,0.34%
2019-06-12,96.46,96.135,96.475,96.035,11.83K,0.34%
2019-06-13,96.509,96.46,96.57,96.345,28.94K,0.05%
2019-06-13,96.509,96.46,96.57,96.345,28.94K,0.05%
2019-06-14,97.065,96.53,97.085,96.44,35.66K,0.58%
2019-06-14,97.065,96.53,97.085,96.44,35.66K,0.58%
2019-06-17,97.052,97.055,97.095,96.82,11.29K,-0.01%
2019-06-17,97.052,97.055,97.095,96.82,11.29K,-0.01%
2019-06-18,96.718,96.75,96.81,96.7,0.02K,-0.34%
2019-06-18,96.718,96.75,96.81,96.7,0.02K,-0.34%
2019-06-19,96.152,96.74,96.74,96.255,0.02K,-0.59%
2019-06-19,96.152,96.74,96.74,96.255,0.02K,-0.59%
2019-06-20,95.738,96.3,96.3,95.7,0.07K,-0.43%
2019-06-20,95.738,96.3,96.3,95.7,0.07K,-0.43%
2019-06-21,95.318,95.635,95.81,95.29,0.05K,-0.44%
2019-06-21,95.318,95.635,95.81,95.29,0.05K,-0.44%
2019-06-24,95.102,95.255,95.28,95.125,0.04K,-0.23%
2019-06-24,95.102,95.255,95.28,95.125,0.04K,-0.23%
2019-06-25,95.263,95.095,95.49,94.975,0.14K,0.17%
2019-06-25,95.263,95.095,95.49,94.975,0.14K,0.17%
2019-06-26,95.343,95.43,95.43,95.34,0.01K,0.08%
2019-06-26,95.343,95.43,95.43,95.34,0.01K,0.08%
2019-06-27,95.342,95.4,95.5,95.285,0.19K,-0.00%
2019-06-27,95.342,95.4,95.5,95.285,0.19K,-0.00%
2019-06-28,95.266,95.34,95.405,95.23,0.03K,-0.08%
2019-06-28,95.266,95.34,95.405,95.23,0.03K,-0.08%
2019-07-01,95.976,95.43,95.98,95.43,0.30K,0.75%
2019-07-01,95.976,95.43,95.98,95.43,0.30K,0.75%
2019-07-02,95.839,96.005,96.005,95.745,0.14K,-0.14%
2019-07-02,95.839,96.005,96.005,95.745,0.14K,-0.14%
2019-07-03,95.876,95.845,95.9,95.785,0.38K,0.04%
2019-07-03,95.876,95.845,95.9,95.785,0.38K,0.04%
2019-07-04,95.876,95.835,95.925,95.835,0.03K,0.00%
2019-07-04,95.876,95.835,95.925,95.835,0.03K,0.00%
2019-07-05,96.435,95.975,96.505,95.975,0.31K,0.58%
2019-07-05,96.435,95.975,96.505,95.975,0.31K,0.58%
2019-07-08,96.514,96.435,96.535,96.385,0.13K,0.08%
2019-07-09,96.625,96.605,96.715,96.605,0.02K,0.12%
2019-07-10,96.246,96.63,96.63,96.225,0.23K,-0.39%
2019-07-11,96.207,96.08,96.24,96.0,0.01K,-0.04%
2019-07-12,95.974,96.14,96.14,95.975,0.17K,-0.24%
2019-07-15,96.095,96.055,96.145,95.95,0.05K,0.13%
2019-07-16,96.588,96.18,96.595,96.18,0.09K,0.51%
2019-07-17,96.393,96.52,96.545,96.35,0.09K,-0.20%
2019-07-18,96.004,96.345,96.41,95.915,0.02K,-0.40%
2019-07-19,96.372,95.995,96.39,95.995,0.05K,0.38%
2019-07-22,96.495,96.37,96.495,96.365,0.03K,0.13%
2019-07-23,96.963,96.515,96.98,96.515,0.30K,0.48%
2019-07-24,96.989,97.0,97.01,96.82,0.12K,0.03%
2019-07-25,97.087,96.99,97.18,96.78,0.32K,0.10%
2019-07-26,97.276,97.05,97.35,97.035,0.20K,0.19%
2019-07-29,97.321,97.23,97.4,97.18,0.04K,0.05%
2019-07-30,97.334,97.37,97.485,97.32,0.02K,0.01%
2019-07-31,97.783,97.33,97.975,97.325,0.13K,0.46%
2019-08-01,97.674,97.96,98.225,97.6,0.22K,-0.11%
2019-08-02,97.402,97.64,97.74,97.405,0.10K,-0.28%
2019-08-05,96.898,97.435,97.435,96.79,0.31K,-0.52%
2019-08-06,97.016,96.62,97.115,96.6,0.12K,0.12%
2019-08-07,96.96,96.945,97.075,96.75,0.24K,-0.06%
2019-08-08,97.04,96.99,97.135,96.87,0.23K,0.08%
2019-08-09,96.927,96.965,96.995,96.815,0.10K,-0.12%
2019-08-12,96.803,96.935,97.15,96.735,0.07K,-0.13%
2019-08-13,97.231,96.87,97.25,96.785,0.22K,0.44%
2019-08-14,97.416,97.215,97.465,97.105,0.20K,0.19%
2019-08-15,97.6,97.42,97.65,97.28,0.08K,0.19%
2019-08-16,97.607,97.645,97.805,97.61,0.05K,0.01%
2019-08-19,97.821,97.645,97.865,97.61,0.05K,0.22%
2019-08-20,97.668,97.83,97.92,97.61,0.11K,-0.16%
2019-08-21,97.771,97.685,97.785,97.605,0.66K,0.11%
2019-08-22,97.649,97.775,97.85,97.545,0.26K,-0.12%
2019-08-23,97.11,97.69,97.95,97.06,0.51K,-0.55%
2019-08-26,97.579,97.1,97.57,96.96,0.27K,0.48%
2019-08-27,97.49,97.53,97.54,97.37,0.21K,-0.09%
2019-08-28,97.7,97.51,97.755,97.505,0.29K,0.22%
2019-08-29,98.027,97.725,98.06,97.685,0.44K,0.33%
2019-08-30,98.418,97.95,98.53,97.87,0.46K,0.40%
2019-09-02,98.418,98.345,98.64,98.29,1.03K,0.00%
2019-09-03,98.519,98.635,98.9,98.435,1.14K,0.10%
2019-09-04,97.958,98.49,98.49,97.92,1.23K,-0.57%
2019-09-05,97.942,97.945,98.07,97.58,1.36K,-0.02%
2019-09-06,97.925,97.975,98.05,97.71,10.16K,-0.02%
2019-09-09,97.803,97.975,98.04,97.665,20.11K,-0.12%
2019-09-10,97.857,97.87,97.995,97.79,6.21K,0.06%
2019-09-11,98.177,97.87,98.275,97.83,19.63K,0.33%
2019-09-12,97.876,98.18,98.67,97.62,38.40K,-0.31%
2019-09-13,97.83,97.99,97.995,97.56,18.07K,-0.05%
2019-09-16,98.175,97.725,98.275,97.615,13.70K,0.35%
2019-09-17,97.344,97.7,97.7,97.36,0.00K,-0.85%
2019-09-18,97.694,97.345,97.745,97.345,0.09K,0.36%
2019-09-19,97.407,97.56,97.56,97.355,0.00K,-0.29%
2019-09-20,97.696,97.37,97.78,97.37,0.01K,0.30%
2019-09-23,97.781,97.64,97.845,97.64,0.01K,0.09%
2019-09-24,97.487,97.865,97.865,97.47,0.06K,-0.30%
2019-09-25,98.209,97.55,98.21,97.55,0.01K,0.74%
2019-09-26,98.315,98.06,98.395,98.06,0.06K,0.11%
2019-09-27,98.311,98.325,98.49,98.255,0.01K,-0.00%
2019-09-30,98.571,98.3,98.6,98.3,0.01K,0.26%
2019-10-01,98.327,98.665,98.735,98.285,0.09K,-0.25%
