Date,Price
2004-01-26,"1,155.40"
2004-01-27,"1,144.00"
2004-01-28,"1,128.50"
2004-01-29,"1,134.10"
2004-01-30,"1,131.10"
2004-02-02,"1,135.30"
2004-02-03,"1,136.00"
2004-02-04,"1,126.50"
2004-02-05,"1,128.60"
2004-02-06,"1,142.80"
2004-02-09,"1,139.80"
2004-02-10,"1,145.50"
2004-02-11,"1,157.80"
2004-02-12,"1,152.10"
2004-02-13,"1,145.80"
2004-02-17,"1,157.00"
2004-02-18,"1,151.80"
2004-02-19,"1,147.10"
2004-02-20,"1,144.10"
2004-02-23,"1,141.00"
2004-02-24,"1,139.10"
2004-02-25,"1,143.70"
2004-02-26,"1,144.90"
2004-02-27,"1,144.90"
2004-03-01,"1,156.00"
2004-03-02,"1,149.10"
2004-03-03,"1,151.00"
2004-03-04,"1,154.90"
2004-03-05,"1,156.90"
2004-03-08,"1,147.20"
2004-03-09,"1,140.60"
2004-03-10,"1,123.90"
2004-03-11,"1,106.80"
2004-03-12,"1,120.60"
2004-03-15,"1,104.50"
2004-03-16,"1,110.70"
2004-03-17,"1,123.80"
2004-03-18,"1,122.30"
2004-03-19,"1,109.80"
2004-03-22,"1,095.40"
2004-03-23,"1,094.00"
2004-03-24,"1,091.30"
2004-03-25,"1,109.20"
2004-03-26,"1,108.10"
2004-03-29,"1,122.50"
2004-03-30,"1,127.00"
2004-03-31,"1,126.20"
2004-04-01,"1,132.20"
2004-04-02,"1,141.80"
2004-04-05,"1,150.60"
2004-04-06,"1,148.20"
2004-04-07,"1,140.50"
2004-04-08,"1,139.30"
2004-04-12,"1,145.20"
2004-04-13,"1,129.40"
2004-04-14,"1,128.20"
2004-04-15,"1,128.80"
2004-04-16,"1,134.60"
2004-04-19,"1,135.80"
2004-04-20,"1,118.20"
2004-04-21,"1,124.10"
2004-04-22,"1,139.90"
2004-04-23,"1,140.60"
2004-04-26,"1,135.50"
2004-04-27,"1,138.10"
2004-04-28,"1,122.40"
2004-04-29,"1,113.90"
2004-04-30,"1,107.30"
2004-05-03,"1,117.50"
2004-05-04,"1,119.50"
2004-05-05,"1,121.50"
2004-05-06,"1,114.00"
2004-05-07,"1,098.70"
2004-05-10,"1,087.10"
2004-05-11,"1,095.50"
2004-05-12,"1,097.30"
2004-05-13,"1,096.40"
2004-05-14,"1,095.70"
2004-05-17,"1,084.10"
2004-05-18,"1,091.50"
2004-05-19,"1,088.70"
2004-05-20,"1,089.20"
2004-05-21,"1,093.60"
2004-05-24,"1,095.40"
2004-05-25,"1,113.00"
2004-05-26,"1,114.90"
2004-05-27,"1,121.30"
2004-05-28,"1,120.70"
2004-06-01,"1,121.20"
2004-06-02,"1,125.00"
2004-06-03,"1,116.60"
2004-06-04,"1,122.50"
2004-06-07,"1,140.40"
2004-06-08,"1,142.20"
2004-06-09,"1,131.30"
2004-06-10,"1,136.50"
2004-06-14,"1,125.30"
2004-06-15,"1,132.00"
2004-06-16,"1,133.60"
2004-06-17,"1,132.00"
2004-06-18,"1,135.00"
2004-06-21,"1,130.30"
2004-06-22,"1,134.40"
2004-06-23,"1,144.10"
2004-06-24,"1,140.70"
2004-06-25,"1,134.40"
2004-06-28,"1,133.30"
2004-06-29,"1,136.20"
2004-06-30,"1,140.80"
2004-07-01,"1,128.90"
2004-07-02,"1,125.40"
2004-07-06,"1,116.20"
2004-07-07,"1,118.30"
2004-07-08,"1,109.10"
2004-07-09,"1,112.80"
2004-07-12,"1,114.30"
2004-07-13,"1,115.10"
2004-07-14,"1,111.50"
2004-07-15,"1,106.70"
2004-07-16,"1,101.40"
2004-07-19,"1,100.90"
2004-07-20,"1,108.70"
2004-07-21,"1,093.90"
2004-07-22,"1,096.80"
2004-07-23,"1,086.20"
2004-07-26,"1,084.10"
2004-07-27,"1,094.80"
2004-07-28,"1,095.40"
2004-07-29,"1,100.40"
2004-07-30,"1,101.70"
2004-08-02,"1,106.60"
2004-08-03,"1,099.70"
2004-08-04,"1,098.60"
2004-08-05,"1,080.70"
2004-08-06,"1,064.00"
2004-08-09,"1,065.20"
2004-08-10,"1,079.00"
2004-08-11,"1,075.80"
2004-08-12,"1,063.20"
2004-08-13,"1,064.80"
2004-08-16,"1,079.30"
2004-08-17,"1,081.70"
2004-08-18,"1,095.20"
2004-08-19,"1,091.20"
2004-08-20,"1,098.30"
2004-08-23,"1,095.70"
2004-08-24,"1,096.20"
2004-08-25,"1,105.00"
2004-08-26,"1,105.10"
2004-08-27,"1,107.80"
2004-08-30,"1,099.20"
2004-08-31,"1,104.20"
2004-09-01,"1,105.90"
2004-09-02,"1,118.30"
2004-09-03,"1,113.60"
2004-09-07,"1,121.30"
2004-09-08,"1,116.30"
2004-09-09,"1,118.40"
2004-09-10,"1,123.90"
2004-09-13,"1,125.80"
2004-09-14,"1,128.30"
2004-09-15,"1,120.40"
2004-09-16,"1,123.50"
2004-09-17,"1,128.50"
2004-09-20,"1,122.20"
2004-09-21,"1,129.30"
2004-09-22,"1,113.60"
2004-09-23,"1,108.40"
2004-09-24,"1,110.10"
2004-09-27,"1,103.50"
2004-09-28,"1,110.10"
2004-09-29,"1,114.80"
2004-09-30,"1,114.60"
2004-10-01,"1,131.50"
2004-10-04,"1,135.20"
2004-10-05,"1,134.50"
2004-10-06,"1,142.00"
2004-10-07,"1,130.70"
2004-10-08,"1,122.10"
2004-10-11,"1,124.40"
2004-10-12,"1,121.80"
2004-10-13,"1,113.70"
2004-10-14,"1,103.30"
2004-10-15,"1,108.20"
2004-10-18,"1,114.00"
2004-10-19,"1,103.20"
2004-10-20,"1,103.70"
2004-10-21,"1,106.50"
2004-10-22,"1,095.70"
2004-10-25,"1,094.80"
2004-10-26,"1,111.10"
2004-10-27,"1,125.40"
2004-10-28,"1,127.40"
2004-10-29,"1,130.20"
2004-11-01,"1,130.50"
2004-11-02,"1,130.50"
2004-11-03,"1,143.20"
2004-11-04,"1,161.70"
2004-11-05,"1,166.20"
2004-11-08,"1,164.90"
2004-11-09,"1,164.10"
2004-11-10,"1,162.90"
2004-11-11,"1,173.50"
2004-11-12,"1,184.20"
2004-11-15,"1,183.80"
2004-11-16,"1,175.40"
2004-11-17,"1,181.90"
2004-11-18,"1,183.50"
2004-11-19,"1,170.30"
2004-11-22,"1,177.20"
2004-11-23,"1,176.90"
2004-11-24,"1,181.80"
2004-11-29,"1,178.60"
2004-11-30,"1,173.80"
2004-12-01,"1,191.40"
2004-12-02,"1,190.30"
2004-12-03,"1,191.20"
2004-12-06,"1,190.20"
2004-12-07,"1,177.10"
2004-12-08,"1,182.80"
2004-12-09,"1,189.20"
2004-12-10,"1,188.00"
2004-12-13,"1,198.70"
2004-12-14,"1,203.40"
2004-12-15,"1,205.70"
2004-12-16,"1,203.20"
2004-12-17,"1,194.20"
2004-12-20,"1,194.70"
2004-12-21,"1,205.50"
2004-12-22,"1,209.60"
2004-12-23,"1,210.10"
2004-12-27,"1,204.90"
2004-12-28,"1,213.50"
2004-12-29,"1,213.50"
2004-12-30,"1,213.50"
2005-01-03,"1,202.10"
2005-01-04,"1,188.00"
2005-01-05,"1,183.70"
2005-01-06,"1,187.90"
2005-01-07,"1,186.20"
2005-01-10,"1,190.20"
2005-01-11,"1,183.00"
2005-01-12,"1,187.70"
2005-01-13,"1,177.50"
2005-01-14,"1,184.50"
2005-01-18,"1,196.00"
2005-01-19,"1,184.60"
2005-01-20,"1,175.40"
2005-01-21,"1,167.90"
2005-01-24,"1,163.80"
2005-01-25,"1,168.40"
2005-01-26,"1,174.10"
2005-01-27,"1,174.50"
2005-01-28,"1,171.40"
2005-01-31,"1,181.30"
2005-02-01,"1,189.40"
2005-02-02,"1,193.20"
2005-02-03,"1,189.90"
2005-02-04,"1,203.00"
2005-02-07,"1,201.70"
2005-02-08,"1,202.30"
2005-02-09,"1,192.00"
2005-02-10,"1,197.00"
2005-02-11,"1,205.30"
2005-02-14,"1,206.10"
2005-02-15,"1,210.10"
2005-02-16,"1,210.30"
2005-02-17,"1,200.80"
2005-02-18,"1,201.60"
2005-02-22,"1,184.20"
2005-02-23,"1,190.80"
2005-02-24,"1,200.20"
2005-02-25,"1,211.40"
2005-02-28,"1,203.60"
2005-03-01,"1,210.40"
2005-03-02,"1,210.10"
2005-03-03,"1,210.50"
2005-03-04,"1,222.10"
2005-03-07,"1,225.30"
2005-03-08,"1,219.40"
2005-03-09,"1,207.00"
2005-03-10,"1,209.20"
2005-03-11,"1,200.10"
2005-03-14,"1,206.80"
2005-03-15,"1,197.80"
2005-03-16,"1,188.10"
2005-03-17,"1,190.20"
2005-03-18,"1,189.70"
2005-03-21,"1,183.80"
2005-03-22,"1,171.70"
2005-03-23,"1,172.50"
2005-03-24,"1,171.40"
2005-03-28,"1,174.30"
2005-03-29,"1,165.40"
2005-03-30,"1,181.40"
2005-03-31,"1,180.60"
2005-04-01,"1,172.90"
2005-04-04,"1,176.10"
2005-04-05,"1,181.40"
2005-04-06,"1,184.10"
2005-04-07,"1,191.10"
2005-04-08,"1,181.20"
2005-04-11,"1,181.20"
2005-04-12,"1,187.80"
2005-04-13,"1,173.80"
2005-04-14,"1,162.00"
2005-04-15,"1,142.60"
2005-04-18,"1,146.00"
2005-04-19,"1,152.80"
2005-04-20,"1,137.50"
2005-04-21,"1,160.00"
2005-04-22,"1,152.10"
2005-04-25,"1,162.10"
2005-04-26,"1,151.70"
2005-04-27,"1,156.40"
2005-04-28,"1,143.20"
2005-04-29,"1,156.80"
2005-05-02,"1,162.20"
2005-05-03,"1,161.20"
2005-05-04,"1,175.70"
2005-05-05,"1,172.60"
2005-05-06,"1,171.30"
2005-05-09,"1,178.80"
2005-05-10,"1,166.20"
2005-05-11,"1,171.10"
2005-05-12,"1,159.40"
2005-05-13,"1,154.00"
2005-05-16,"1,165.70"
2005-05-17,"1,173.80"
2005-05-18,"1,185.60"
2005-05-19,"1,191.10"
2005-05-20,"1,189.30"
2005-05-23,"1,193.90"
2005-05-24,"1,194.10"
2005-05-25,"1,190.00"
2005-05-26,"1,197.60"
2005-05-27,"1,198.80"
2005-05-31,"1,191.50"
2005-06-01,"1,202.30"
2005-06-02,"1,204.30"
2005-06-03,"1,196.00"
2005-06-06,"1,197.50"
2005-06-07,"1,197.30"
2005-06-08,"1,194.70"
2005-06-09,"1,200.90"
2005-06-10,"1,198.10"
2005-06-13,"1,200.80"
2005-06-14,"1,203.90"
2005-06-15,"1,206.60"
2005-06-16,"1,211.00"
2005-06-17,"1,217.00"
2005-06-20,"1,216.10"
2005-06-21,"1,213.60"
2005-06-22,"1,213.90"
2005-06-23,"1,200.70"
2005-06-24,"1,191.60"
2005-06-27,"1,190.70"
2005-06-28,"1,201.60"
2005-06-29,"1,199.80"
2005-06-30,"1,191.30"
2005-07-01,"1,194.40"
2005-07-05,"1,205.00"
2005-07-06,"1,194.90"
2005-07-07,"1,197.90"
2005-07-08,"1,211.90"
2005-07-11,"1,219.40"
2005-07-12,"1,222.20"
2005-07-13,"1,223.30"
2005-07-14,"1,226.50"
2005-07-15,"1,227.90"
2005-07-18,"1,221.10"
2005-07-19,"1,229.30"
2005-07-20,"1,235.20"
2005-07-21,"1,227.00"
2005-07-22,"1,233.70"
2005-07-25,"1,229.00"
2005-07-26,"1,231.20"
2005-07-27,"1,236.80"
2005-07-28,"1,243.70"
2005-07-29,"1,234.20"
2005-08-01,"1,235.30"
2005-08-02,"1,244.10"
2005-08-03,"1,245.00"
2005-08-04,"1,235.90"
2005-08-05,"1,226.40"
2005-08-08,"1,223.10"
2005-08-09,"1,231.40"
2005-08-10,"1,229.10"
2005-08-11,"1,237.80"
2005-08-12,"1,230.40"
2005-08-15,"1,233.90"
2005-08-16,"1,219.30"
2005-08-17,"1,220.20"
2005-08-18,"1,219.00"
2005-08-19,"1,219.70"
2005-08-22,"1,221.70"
2005-08-23,"1,217.60"
2005-08-24,"1,209.60"
2005-08-25,"1,212.40"
2005-08-26,"1,205.10"
2005-08-29,"1,212.30"
2005-08-30,"1,208.40"
2005-08-31,"1,220.30"
2005-09-01,"1,221.60"
2005-09-02,"1,218.00"
2005-09-06,"1,233.40"
2005-09-07,"1,236.40"
2005-09-08,"1,231.70"
2005-09-09,"1,241.50"
2005-09-12,"1,240.60"
2005-09-13,"1,231.20"
2005-09-14,"1,227.20"
2005-09-15,"1,227.70"
2005-09-16,"1,237.90"
2005-09-19,"1,231.00"
2005-09-20,"1,221.30"
2005-09-21,"1,210.20"
2005-09-22,"1,214.60"
2005-09-23,"1,215.30"
2005-09-26,"1,215.60"
2005-09-27,"1,215.70"
2005-09-28,"1,216.90"
2005-09-29,"1,227.70"
2005-09-30,"1,228.80"
2005-10-03,"1,226.70"
2005-10-04,"1,214.50"
2005-10-05,"1,196.40"
2005-10-06,"1,191.50"
2005-10-07,"1,195.90"
2005-10-10,"1,187.30"
2005-10-11,"1,184.90"
2005-10-12,"1,177.70"
2005-10-13,"1,176.80"
2005-10-14,"1,186.60"
2005-10-17,"1,190.10"
2005-10-18,"1,178.10"
2005-10-19,"1,195.80"
2005-10-20,"1,177.80"
2005-10-21,"1,179.60"
2005-10-24,"1,199.40"
2005-10-25,"1,196.50"
2005-10-26,"1,191.40"
2005-10-27,"1,178.90"
2005-10-28,"1,198.40"
2005-10-31,"1,207.00"
2005-11-01,"1,202.80"
2005-11-02,"1,214.80"
2005-11-03,"1,219.90"
2005-11-04,"1,220.10"
2005-11-07,"1,222.80"
2005-11-08,"1,218.60"
2005-11-09,"1,220.70"
2005-11-10,"1,231.00"
2005-11-11,"1,234.70"
2005-11-14,"1,233.80"
2005-11-15,"1,229.00"
2005-11-16,"1,231.20"
2005-11-17,"1,242.80"
2005-11-18,"1,248.30"
2005-11-21,"1,254.80"
2005-11-22,"1,261.20"
2005-11-23,"1,265.60"
2005-11-28,"1,257.50"
2005-11-29,"1,257.50"
2005-11-30,"1,249.50"
2005-12-01,"1,264.70"
2005-12-02,"1,265.10"
2005-12-05,"1,262.10"
2005-12-06,"1,263.70"
2005-12-07,"1,257.40"
2005-12-08,"1,255.80"
2005-12-09,"1,259.40"
2005-12-12,"1,260.40"
2005-12-13,"1,267.40"
2005-12-14,"1,272.70"
2005-12-15,"1,270.90"
2005-12-16,"1,267.30"
2005-12-19,"1,259.90"
2005-12-20,"1,259.60"
2005-12-21,"1,262.80"
2005-12-22,"1,268.10"
2005-12-23,"1,268.70"
2005-12-27,"1,256.50"
2005-12-28,"1,258.20"
2005-12-29,"1,254.40"
2005-12-30,"1,248.30"
2006-01-03,"1,268.80"
2006-01-04,"1,273.50"
2006-01-05,"1,273.50"
2006-01-06,"1,285.50"
2006-01-09,"1,290.20"
2006-01-10,"1,289.70"
2006-01-11,"1,294.20"
2006-01-12,"1,286.10"
2006-01-13,"1,287.60"
2006-01-17,"1,282.90"
2006-01-18,"1,277.90"
2006-01-19,"1,285.00"
2006-01-20,"1,261.50"
2006-01-23,"1,263.80"
2006-01-24,"1,266.90"
2006-01-25,"1,264.70"
2006-01-26,"1,273.80"
2006-01-27,"1,283.70"
2006-01-30,"1,285.20"
2006-01-31,"1,280.10"
2006-02-01,"1,282.50"
2006-02-02,"1,270.80"
2006-02-03,"1,264.00"
2006-02-06,"1,265.00"
2006-02-07,"1,254.80"
2006-02-08,"1,265.70"
2006-02-09,"1,263.80"
2006-02-10,"1,267.00"
2006-02-13,"1,262.90"
2006-02-14,"1,275.50"
2006-02-15,"1,280.00"
2006-02-16,"1,289.40"
2006-02-17,"1,287.20"
2006-02-21,"1,283.00"
2006-02-22,"1,292.70"
2006-02-23,"1,287.80"
2006-02-24,"1,289.40"
2006-02-27,"1,294.10"
2006-02-28,"1,280.70"
2006-03-01,"1,291.20"
2006-03-02,"1,289.10"
2006-03-03,"1,287.20"
2006-03-06,"1,278.30"
2006-03-07,"1,275.90"
2006-03-08,"1,278.50"
2006-03-09,"1,272.20"
2006-03-10,"1,281.60"
2006-03-13,"1,284.10"
2006-03-14,"1,297.50"
2006-03-15,"1,303.00"
2006-03-16,"1,305.30"
2006-03-17,"1,307.20"
2006-03-20,"1,305.10"
2006-03-21,"1,297.20"
2006-03-22,"1,305.00"
2006-03-23,"1,301.70"
2006-03-24,"1,303.00"
2006-03-27,"1,301.60"
2006-03-28,"1,293.20"
2006-03-29,"1,302.90"
2006-03-30,"1,300.20"
2006-03-31,"1,294.80"
2006-04-03,"1,297.80"
2006-04-04,"1,305.90"
2006-04-05,"1,311.60"
2006-04-06,"1,309.00"
2006-04-07,"1,295.50"
2006-04-10,"1,296.60"
2006-04-11,"1,286.60"
2006-04-12,"1,288.10"
2006-04-13,"1,289.10"
2006-04-17,"1,285.30"
2006-04-18,"1,307.70"
2006-04-19,"1,309.90"
2006-04-20,"1,311.50"
2006-04-21,"1,311.30"
2006-04-24,"1,308.10"
2006-04-25,"1,301.70"
2006-04-26,"1,305.40"
2006-04-27,"1,309.70"
2006-04-28,"1,310.60"
2006-05-01,"1,305.20"
2006-05-02,"1,313.20"
2006-05-03,"1,307.80"
2006-05-04,"1,312.20"
2006-05-05,"1,325.80"
2006-05-08,"1,324.70"
2006-05-09,"1,325.10"
2006-05-10,"1,322.80"
2006-05-11,"1,305.90"
2006-05-12,"1,291.20"
2006-05-15,"1,294.50"
2006-05-16,"1,292.10"
2006-05-17,"1,270.30"
2006-05-18,"1,261.80"
2006-05-19,"1,267.00"
2006-05-22,"1,262.10"
2006-05-23,"1,256.60"
2006-05-24,"1,258.60"
2006-05-25,"1,272.90"
2006-05-26,"1,280.20"
2006-05-30,"1,259.80"
2006-05-31,"1,270.10"
2006-06-01,"1,285.70"
2006-06-02,"1,288.20"
2006-06-05,"1,265.30"
2006-06-06,"1,263.80"
2006-06-07,"1,256.20"
2006-06-08,"1,257.90"
2006-06-09,"1,252.30"
2006-06-12,"1,236.40"
2006-06-13,"1,223.70"
2006-06-14,"1,230.00"
2006-06-15,"1,256.20"
2006-06-16,"1,251.50"
2006-06-19,"1,240.10"
2006-06-20,"1,240.10"
2006-06-21,"1,252.20"
2006-06-22,"1,245.60"
2006-06-23,"1,244.50"
2006-06-26,"1,250.60"
2006-06-27,"1,239.20"
2006-06-28,"1,246.00"
2006-06-29,"1,272.90"
2006-06-30,"1,270.20"
2006-07-03,"1,280.20"
2006-07-05,"1,270.90"
2006-07-06,"1,274.10"
2006-07-07,"1,265.50"
2006-07-10,"1,267.30"
2006-07-11,"1,272.50"
2006-07-12,"1,258.60"
2006-07-13,"1,242.30"
2006-07-14,"1,236.20"
2006-07-17,"1,234.50"
2006-07-18,"1,236.90"
2006-07-19,"1,259.80"
2006-07-20,"1,249.10"
2006-07-21,"1,240.30"
2006-07-24,"1,260.90"
2006-07-25,"1,268.90"
2006-07-26,"1,268.40"
2006-07-27,"1,263.20"
2006-07-28,"1,278.50"
2006-07-31,"1,276.70"
2006-08-01,"1,270.90"
2006-08-02,"1,278.50"
2006-08-03,"1,280.30"
2006-08-04,"1,279.40"
2006-08-07,"1,275.80"
2006-08-08,"1,271.50"
2006-08-09,"1,266.00"
2006-08-10,"1,271.80"
2006-08-11,"1,266.70"
2006-08-14,"1,268.20"
2006-08-15,"1,285.60"
2006-08-16,"1,295.40"
2006-08-17,"1,297.50"
2006-08-18,"1,302.30"
2006-08-21,"1,297.50"
2006-08-22,"1,298.80"
2006-08-23,"1,293.00"
2006-08-24,"1,296.10"
2006-08-25,"1,295.10"
2006-08-28,"1,301.80"
2006-08-29,"1,304.30"
2006-08-30,"1,304.30"
2006-08-31,"1,303.80"
2006-09-01,"1,311.00"
2006-09-04,
2006-09-05,"1,313.20"
2006-09-06,"1,300.30"
2006-09-07,"1,294.00"
2006-09-08,"1,298.90"
2006-09-11,"1,299.50"
2006-09-12,"1,313.10"
2006-09-13,"1,318.10"
2006-09-14,"1,316.30"
2006-09-15,"1,319.90"
2006-09-18,"1,321.20"
2006-09-19,"1,318.30"
2006-09-20,"1,325.20"
2006-09-21,"1,318.00"
2006-09-22,"1,314.80"
2006-09-25,"1,326.40"
2006-09-26,"1,336.30"
2006-09-27,"1,336.60"
2006-09-28,"1,339.20"
2006-09-29,"1,335.80"
2006-10-02,"1,331.30"
2006-10-03,"1,334.10"
2006-10-04,"1,350.20"
2006-10-05,"1,353.20"
2006-10-06,"1,349.60"
2006-10-09,"1,350.70"
2006-10-10,"1,353.40"
2006-10-11,"1,350.00"
2006-10-12,"1,362.80"
2006-10-13,"1,365.60"
2006-10-16,"1,369.00"
2006-10-17,"1,364.00"
2006-10-18,"1,366.00"
2006-10-19,"1,367.00"
2006-10-20,"1,368.60"
2006-10-23,"1,377.00"
2006-10-24,"1,377.40"
2006-10-25,"1,382.20"
2006-10-26,"1,389.10"
2006-10-27,"1,377.30"
2006-10-30,"1,377.90"
2006-10-31,"1,377.90"
2006-11-01,"1,367.80"
2006-11-02,"1,367.30"
2006-11-03,"1,364.30"
2006-11-06,"1,379.80"
2006-11-07,"1,382.80"
2006-11-08,"1,385.70"
2006-11-09,"1,378.30"
2006-11-10,"1,380.90"
2006-11-13,"1,384.40"
2006-11-14,"1,393.20"
2006-11-15,"1,396.60"
2006-11-16,"1,399.80"
2006-11-17,"1,401.20"
2006-11-20,"1,400.50"
2006-11-21,"1,402.80"
2006-11-22,"1,406.10"
2006-11-24,"1,401.00"
2006-11-27,"1,381.90"
2006-11-28,"1,386.70"
2006-11-29,"1,399.50"
2006-11-30,"1,400.60"
2006-12-01,"1,396.70"
2006-12-04,"1,409.10"
2006-12-05,"1,414.80"
2006-12-06,"1,412.90"
2006-12-07,"1,407.30"
2006-12-08,"1,409.80"
2006-12-11,"1,413.00"
2006-12-12,"1,411.60"
2006-12-13,"1,413.20"
2006-12-14,"1,425.50"
2006-12-15,"1,427.10"
2006-12-18,"1,422.50"
2006-12-19,"1,425.50"
2006-12-20,"1,423.50"
2006-12-21,"1,418.30"
2006-12-22,"1,410.80"
2006-12-26,"1,416.90"
2006-12-27,"1,426.80"
2006-12-28,"1,424.70"
2006-12-29,"1,418.30"
2007-01-02,
2007-01-03,"1,416.60"
2007-01-04,"1,418.30"
2007-01-05,"1,409.70"
2007-01-08,"1,412.80"
2007-01-09,"1,412.10"
2007-01-10,"1,414.80"
2007-01-11,"1,423.80"
2007-01-12,"1,430.70"
2007-01-16,"1,431.90"
2007-01-17,"1,430.60"
2007-01-18,"1,426.40"
2007-01-19,"1,430.50"
2007-01-22,"1,423.00"
2007-01-23,"1,428.00"
2007-01-24,"1,440.10"
2007-01-25,"1,423.90"
2007-01-26,"1,422.20"
2007-01-29,"1,420.60"
2007-01-30,"1,428.80"
2007-01-31,"1,438.20"
2007-02-01,"1,445.90"
2007-02-02,"1,448.40"
2007-02-05,"1,447.00"
2007-02-06,"1,448.00"
2007-02-07,"1,450.00"
2007-02-08,"1,448.30"
2007-02-09,"1,438.10"
2007-02-12,"1,433.40"
2007-02-13,"1,444.30"
2007-02-14,"1,455.30"
2007-02-15,"1,456.80"
2007-02-16,"1,455.50"
2007-02-19,
2007-02-20,"1,459.70"
2007-02-21,"1,457.60"
2007-02-22,"1,456.40"
2007-02-23,"1,451.20"
2007-02-26,"1,449.40"
2007-02-27,"1,399.00"
2007-02-28,"1,406.80"
2007-03-01,"1,403.20"
2007-03-02,"1,387.20"
2007-03-05,"1,374.10"
2007-03-06,"1,395.40"
2007-03-07,"1,392.00"
2007-03-08,"1,401.90"
2007-03-09,"1,402.80"
2007-03-12,"1,406.60"
2007-03-13,"1,378.00"
2007-03-14,"1,387.20"
2007-03-15,"1,392.30"
2007-03-16,"1,387.00"
2007-03-19,"1,402.10"
2007-03-20,"1,410.90"
2007-03-21,"1,435.00"
2007-03-22,"1,434.50"
2007-03-23,"1,436.10"
2007-03-26,"1,437.50"
2007-03-27,"1,428.60"
2007-03-28,"1,417.20"
2007-03-29,"1,422.50"
2007-03-30,"1,420.90"
2007-04-02,"1,424.50"
2007-04-03,"1,437.80"
2007-04-04,"1,439.40"
2007-04-05,"1,443.80"
2007-04-09,"1,444.60"
2007-04-10,"1,448.40"
2007-04-11,"1,438.90"
2007-04-12,"1,447.80"
2007-04-13,"1,452.80"
2007-04-16,"1,468.50"
2007-04-17,"1,471.50"
2007-04-18,"1,472.50"
2007-04-19,"1,470.70"
2007-04-20,"1,484.30"
2007-04-23,"1,480.90"
2007-04-24,"1,480.40"
2007-04-25,"1,495.40"
2007-04-26,"1,494.20"
2007-04-27,"1,494.10"
2007-04-30,"1,482.40"
2007-05-01,"1,486.30"
2007-05-02,"1,495.90"
2007-05-03,"1,502.40"
2007-05-04,"1,505.60"
2007-05-07,"1,509.50"
2007-05-08,"1,507.70"
2007-05-09,"1,512.60"
2007-05-10,"1,491.50"
2007-05-11,"1,505.80"
2007-05-14,"1,503.20"
2007-05-15,"1,501.20"
2007-05-16,"1,514.10"
2007-05-17,"1,512.80"
2007-05-18,"1,522.80"
2007-05-21,"1,525.10"
2007-05-22,"1,524.10"
2007-05-23,"1,522.30"
2007-05-24,"1,507.50"
2007-05-25,"1,515.70"
2007-05-28,
2007-05-29,"1,518.10"
2007-05-30,"1,530.20"
2007-05-31,"1,530.60"
2007-06-01,"1,536.30"
2007-06-04,"1,539.20"
2007-06-05,"1,531.00"
2007-06-06,"1,517.40"
2007-06-07,"1,490.70"
2007-06-08,"1,507.70"
2007-06-11,"1,509.10"
2007-06-12,"1,493.00"
2007-06-13,"1,515.70"
2007-06-14,"1,523.00"
2007-06-15,"1,532.90"
2007-06-18,"1,531.00"
2007-06-19,"1,533.70"
2007-06-20,"1,512.80"
2007-06-21,"1,522.20"
2007-06-22,"1,502.60"
2007-06-25,"1,497.70"
2007-06-26,"1,492.90"
2007-06-27,"1,506.30"
2007-06-28,"1,505.70"
2007-06-29,"1,503.30"
2007-07-02,"1,519.40"
2007-07-03,"1,524.90"
2007-07-04,
2007-07-05,"1,525.40"
2007-07-06,"1,530.40"
2007-07-09,"1,531.80"
2007-07-10,"1,510.10"
2007-07-11,"1,518.80"
2007-07-12,"1,547.70"
2007-07-13,"1,552.50"
2007-07-16,"1,549.50"
2007-07-17,"1,549.40"
2007-07-18,"1,546.20"
2007-07-19,"1,553.10"
2007-07-20,"1,534.10"
2007-07-23,"1,541.60"
2007-07-24,"1,511.00"
2007-07-25,"1,518.10"
2007-07-26,"1,482.70"
2007-07-27,"1,459.00"
2007-07-30,"1,473.90"
2007-07-31,"1,455.30"
2007-08-01,"1,465.80"
2007-08-02,"1,472.20"
2007-08-03,"1,433.10"
2007-08-06,"1,467.70"
2007-08-07,"1,476.70"
2007-08-08,"1,497.50"
2007-08-09,"1,453.10"
2007-08-10,"1,453.60"
2007-08-13,"1,452.90"
2007-08-14,"1,426.50"
2007-08-15,"1,406.70"
2007-08-16,"1,411.30"
2007-08-17,"1,445.90"
2007-08-20,"1,445.50"
2007-08-21,"1,447.10"
2007-08-22,"1,464.10"
2007-08-23,"1,462.50"
2007-08-24,"1,479.40"
2007-08-27,"1,466.80"
2007-08-28,"1,432.40"
2007-08-29,"1,463.80"
2007-08-30,"1,457.60"
2007-08-31,"1,474.00"
2007-09-03,
2007-09-04,"1,489.40"
2007-09-05,"1,472.30"
2007-09-06,"1,478.50"
2007-09-07,"1,453.50"
2007-09-10,"1,451.70"
2007-09-11,"1,471.50"
2007-09-12,"1,471.60"
2007-09-13,"1,484.00"
2007-09-14,"1,484.20"
2007-09-17,"1,476.70"
2007-09-18,"1,519.80"
2007-09-19,"1,529.00"
2007-09-20,"1,518.80"
2007-09-21,"1,525.80"
2007-09-24,"1,517.70"
2007-09-25,"1,517.20"
2007-09-26,"1,525.40"
2007-09-27,"1,531.40"
2007-09-28,"1,526.80"
2007-10-01,"1,547.00"
2007-10-02,"1,546.60"
2007-10-03,"1,539.60"
2007-10-04,"1,542.80"
2007-10-05,"1,557.60"
