"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 2020","97.442","97.300","97.470","97.300","0.05K","0.18%"
"Feb 03, 2020","97.265","96.885","97.465","96.885","0.14K","0.44%"
"Jan 31, 2020","96.843","97.330","97.400","96.800","0.06K","-0.49%"
"Jan 30, 2020","97.321","97.470","97.470","97.280","0.06K","-0.12%"
"Jan 29, 2020","97.434","97.435","97.555","97.410","0.01K","-0.02%"
"Jan 28, 2020","97.450","97.385","97.555","97.385","0.06K","0.07%"
"Jan 27, 2020","97.382","97.250","97.400","97.250","0.09K","0.12%"
"Jan 24, 2020","97.265","97.110","97.350","97.110","0.05K","0.17%"
"Jan 23, 2020","97.102","96.955","97.195","96.910","0.02K","0.19%"
"Jan 22, 2020","96.920","96.895","96.970","96.790","0.01K","0.01%"
"Jan 21, 2020","96.908","96.975","96.980","96.780","0.06K","-0.07%"
"Jan 20, 2020","96.979","97.090","97.090","97.030","0.01K","0.00%"
"Jan 17, 2020","96.979","96.675","97.000","96.675","0.01K","0.31%"
"Jan 16, 2020","96.682","96.560","96.700","96.455","0.06K","0.11%"
"Jan 15, 2020","96.579","96.740","96.775","96.515","0.09K","-0.15%"
"Jan 14, 2020","96.720","96.700","96.885","96.695","0.04K","0.04%"
"Jan 13, 2020","96.685","96.775","96.830","96.650","0.06K","-0.02%"
"Jan 10, 2020","96.703","96.860","96.920","96.645","0.06K","-0.10%"
"Jan 09, 2020","96.801","96.635","96.895","96.635","0.07K","0.17%"
"Jan 08, 2020","96.636","96.290","96.660","96.290","0.04K","0.30%"
"Jan 07, 2020","96.347","96.010","96.420","96.010","0.07K","0.37%"
"Jan 06, 2020","95.995","96.205","96.205","95.915","0.02K","-0.18%"
"Jan 03, 2020","96.166","96.130","96.415","96.110","0.03K","-0.00%"
"Jan 02, 2020","96.168","95.780","96.170","95.780","0.20K","0.50%"
"Dec 31, 2019","95.688","95.930","95.930","95.700","0.10K","-0.37%"
"Dec 30, 2019","96.047","96.280","96.280","95.965","0.03K","-0.15%"
"Dec 27, 2019","96.187","96.690","96.690","96.190","0.12K","-0.59%"
"Dec 26, 2019","96.755","96.820","96.820","96.760","0.01K","-0.14%"
"Dec 24, 2019","96.891","96.925","97.000","96.875","0.01K","0.02%"
"Dec 23, 2019","96.875","96.880","97.030","96.875","0.02K","-0.04%"
"Dec 20, 2019","96.917","96.645","96.975","96.645","0.12K","0.33%"
"Dec 19, 2019","96.600","96.565","96.680","96.495","0.11K","-0.01%"
"Dec 18, 2019","96.608","96.505","96.670","96.505","0.01K","0.20%"
"Dec 17, 2019","96.418","96.465","96.465","96.240","0.03K","-0.17%"
"Dec 16, 2019","96.580","96.715","96.730","96.495","12.42K","-0.17%"
"Dec 13, 2019","96.745","96.420","96.810","96.295","27.50K","-0.22%"
"Dec 12, 2019","96.959","96.640","97.095","96.600","30.46K","0.36%"
"Dec 11, 2019","96.616","97.065","97.145","96.575","10.15K","-0.34%"
"Dec 10, 2019","96.950","97.200","97.200","96.940","4.53K","-0.24%"
"Dec 09, 2019","97.179","97.235","97.275","97.110","10.98K","-0.07%"
"Dec 06, 2019","97.246","96.955","97.400","96.820","2.85K","0.30%"
"Dec 05, 2019","96.956","97.120","97.120","96.905","0.45K","-0.24%"
"Dec 04, 2019","97.187","97.250","97.315","96.950","0.50K","-0.07%"
"Dec 03, 2019","97.256","97.440","97.440","97.160","0.21K","-0.10%"
"Dec 02, 2019","97.351","97.785","97.865","97.310","0.68K","-0.43%"
"Nov 29, 2019","97.767","97.910","98.045","97.735","0.54K","-0.09%"
"Nov 28, 2019","97.853","97.845","97.900","97.780","0.05K","0.00%"
"Nov 27, 2019","97.853","97.850","97.905","97.790","0.05K","0.12%"
"Nov 26, 2019","97.736","97.780","97.865","97.715","0.06K","-0.07%"
"Nov 25, 2019","97.803","97.775","97.855","97.680","0.17K","0.04%"
"Nov 22, 2019","97.760","97.425","97.770","97.310","0.10K","0.28%"
"Nov 21, 2019","97.484","97.280","97.500","97.250","0.07K","0.09%"
"Nov 20, 2019","97.399","97.365","97.495","97.320","0.06K","0.08%"
"Nov 19, 2019","97.322","97.330","97.335","97.255","0.03K","0.08%"
"Nov 18, 2019","97.245","97.390","97.390","97.135","0.10K","-0.21%"
"Nov 15, 2019","97.451","97.585","97.600","97.425","0.03K","-0.15%"
"Nov 14, 2019","97.594","97.840","97.840","97.560","0.10K","-0.22%"
"Nov 13, 2019","97.805","97.745","97.870","97.710","0.02K","0.08%"
"Nov 12, 2019","97.726","97.690","97.805","97.690","0.07K","0.12%"
"Nov 11, 2019","97.608","97.780","97.780","97.545","0.58K","-0.18%"
"Nov 08, 2019","97.786","97.550","97.825","97.550","0.17K","0.21%"
"Nov 07, 2019","97.579","97.395","97.640","97.320","0.10K","0.23%"
"Nov 06, 2019","97.359","97.340","97.395","97.240","0.01K","-0.05%"
"Nov 05, 2019","97.405","96.970","97.410","96.970","0.10K","0.46%"
"Nov 04, 2019","96.961","96.595","96.970","96.595","0.03K","0.33%"
"Nov 01, 2019","96.640","96.630","96.845","96.555","0.11K","-0.11%"
"Oct 31, 2019","96.744","96.815","96.820","96.650","0.16K","-0.28%"
"Oct 30, 2019","97.019","96.985","97.380","96.875","0.12K","-0.03%"
"Oct 29, 2019","97.044","97.100","97.270","96.990","0.16K","-0.06%"
"Oct 28, 2019","97.100","97.225","97.225","97.055","0.14K","-0.08%"
"Oct 25, 2019","97.179","96.950","97.190","96.950","0.02K","0.20%"
"Oct 24, 2019","96.985","96.810","97.085","96.675","0.14K","0.17%"
"Oct 23, 2019","96.821","96.830","96.970","96.795","0.04K","-0.03%"
"Oct 22, 2019","96.851","96.620","96.810","96.595","0.10K","0.21%"
"Oct 21, 2019","96.645","96.650","96.695","96.505","0.06K","0.04%"
"Oct 18, 2019","96.603","96.940","96.945","96.565","0.07K","-0.32%"
"Oct 17, 2019","96.915","97.335","97.430","96.830","0.19K","-0.40%"
"Oct 16, 2019","97.308","97.460","97.690","97.205","0.38K","-0.30%"
"Oct 15, 2019","97.598","97.735","97.930","97.555","0.29K","-0.19%"
"Oct 14, 2019","97.780","97.735","97.850","97.725","0.93K","0.19%"
"Oct 11, 2019","97.595","97.965","98.025","97.500","0.18K","-0.41%"
"Oct 10, 2019","97.996","98.325","98.330","98.000","0.10K","-0.42%"
"Oct 09, 2019","98.410","98.270","98.390","98.240","0.01K","0.02%"
"Oct 08, 2019","98.392","98.145","98.460","98.140","0.29K","0.16%"
"Oct 07, 2019","98.235","98.115","98.250","98.110","0.01K","0.18%"
"Oct 04, 2019","98.058","98.075","98.230","98.075","0.01K","-0.05%"
"Oct 03, 2019","98.105","98.270","98.365","97.885","0.08K","-0.14%"
"Oct 02, 2019","98.244","98.330","98.540","98.190","0.04K","-0.08%"
"Oct 01, 2019","98.327","98.665","98.735","98.285","0.09K","-0.25%"
"Sep 30, 2019","98.571","98.300","98.600","98.300","0.01K","0.26%"
"Sep 27, 2019","98.311","98.325","98.490","98.255","0.01K","-0.00%"
"Sep 26, 2019","98.315","98.060","98.395","98.060","0.06K","0.11%"
"Sep 25, 2019","98.209","97.550","98.210","97.550","0.01K","0.74%"
"Sep 24, 2019","97.487","97.865","97.865","97.470","0.06K","-0.30%"
"Sep 23, 2019","97.781","97.640","97.845","97.640","0.01K","0.09%"
"Sep 20, 2019","97.696","97.370","97.780","97.370","0.01K","0.30%"
"Sep 19, 2019","97.407","97.560","97.560","97.355","0.00K","-0.29%"
"Sep 18, 2019","97.694","97.345","97.745","97.345","0.09K","0.36%"
"Sep 17, 2019","97.344","97.700","97.700","97.360","0.00K","-0.85%"
"Sep 16, 2019","98.175","97.725","98.275","97.615","13.70K","0.35%"
"Sep 13, 2019","97.830","97.990","97.995","97.560","18.07K","-0.05%"
"Sep 12, 2019","97.876","98.180","98.670","97.620","38.40K","-0.31%"
"Sep 11, 2019","98.177","97.870","98.275","97.830","19.63K","0.33%"
"Sep 10, 2019","97.857","97.870","97.995","97.790","6.21K","0.06%"
"Sep 09, 2019","97.803","97.975","98.040","97.665","20.11K","-0.12%"
"Sep 06, 2019","97.925","97.975","98.050","97.710","10.16K","-0.02%"
"Sep 05, 2019","97.942","97.945","98.070","97.580","1.36K","-0.02%"
"Sep 04, 2019","97.958","98.490","98.490","97.920","1.23K","-0.57%"
"Sep 03, 2019","98.519","98.635","98.900","98.435","1.14K","0.10%"
"Sep 02, 2019","98.418","98.345","98.640","98.290","1.03K","0.00%"
"Aug 30, 2019","98.418","97.950","98.530","97.870","0.46K","0.40%"
"Aug 29, 2019","98.027","97.725","98.060","97.685","0.44K","0.33%"
"Aug 28, 2019","97.700","97.510","97.755","97.505","0.29K","0.22%"
"Aug 27, 2019","97.490","97.530","97.540","97.370","0.21K","-0.09%"
"Aug 26, 2019","97.579","97.100","97.570","96.960","0.27K","0.48%"
"Aug 23, 2019","97.110","97.690","97.950","97.060","0.51K","-0.55%"
"Aug 22, 2019","97.649","97.775","97.850","97.545","0.26K","-0.12%"
"Aug 21, 2019","97.771","97.685","97.785","97.605","0.66K","0.11%"
"Aug 20, 2019","97.668","97.830","97.920","97.610","0.11K","-0.16%"
"Aug 19, 2019","97.821","97.645","97.865","97.610","0.05K","0.22%"
"Aug 16, 2019","97.607","97.645","97.805","97.610","0.05K","0.01%"
"Aug 15, 2019","97.600","97.420","97.650","97.280","0.08K","0.19%"
"Aug 14, 2019","97.416","97.215","97.465","97.105","0.20K","0.19%"
"Aug 13, 2019","97.231","96.870","97.250","96.785","0.22K","0.44%"
"Aug 12, 2019","96.803","96.935","97.150","96.735","0.07K","-0.13%"
"Aug 09, 2019","96.927","96.965","96.995","96.815","0.10K","-0.12%"
"Aug 08, 2019","97.040","96.990","97.135","96.870","0.23K","0.08%"
"Aug 07, 2019","96.960","96.945","97.075","96.750","0.24K","-0.06%"
"Aug 06, 2019","97.016","96.620","97.115","96.600","0.12K","0.12%"
"Aug 05, 2019","96.898","97.435","97.435","96.790","0.31K","-0.52%"
"Aug 02, 2019","97.402","97.640","97.740","97.405","0.10K","-0.28%"
"Aug 01, 2019","97.674","97.960","98.225","97.600","0.22K","-0.11%"
"Jul 31, 2019","97.783","97.330","97.975","97.325","0.13K","0.46%"
"Jul 30, 2019","97.334","97.370","97.485","97.320","0.02K","0.01%"
"Jul 29, 2019","97.321","97.230","97.400","97.180","0.04K","0.05%"
"Jul 26, 2019","97.276","97.050","97.350","97.035","0.20K","0.19%"
"Jul 25, 2019","97.087","96.990","97.180","96.780","0.32K","0.10%"
"Jul 24, 2019","96.989","97.000","97.010","96.820","0.12K","0.03%"
"Jul 23, 2019","96.963","96.515","96.980","96.515","0.30K","0.48%"
"Jul 22, 2019","96.495","96.370","96.495","96.365","0.03K","0.13%"
"Jul 19, 2019","96.372","95.995","96.390","95.995","0.05K","0.38%"
"Jul 18, 2019","96.004","96.345","96.410","95.915","0.02K","-0.40%"
"Jul 17, 2019","96.393","96.520","96.545","96.350","0.09K","-0.20%"
"Jul 16, 2019","96.588","96.180","96.595","96.180","0.09K","0.51%"
"Jul 15, 2019","96.095","96.055","96.145","95.950","0.05K","0.13%"
"Jul 12, 2019","95.974","96.140","96.140","95.975","0.17K","-0.24%"
"Jul 11, 2019","96.207","96.080","96.240","96.000","0.01K","-0.04%"
"Jul 10, 2019","96.246","96.630","96.630","96.225","0.23K","-0.39%"
"Jul 09, 2019","96.625","96.605","96.715","96.605","0.02K","0.12%"
"Jul 08, 2019","96.514","96.435","96.535","96.385","0.13K","0.08%"
"Jul 05, 2019","96.435","95.975","96.505","95.975","0.31K","0.58%"
"Jul 04, 2019","95.876","95.835","95.925","95.835","0.03K","0.00%"
"Jul 03, 2019","95.876","95.845","95.900","95.785","0.38K","0.04%"
"Jul 02, 2019","95.839","96.005","96.005","95.745","0.14K","-0.14%"
"Jul 01, 2019","95.976","95.430","95.980","95.430","0.30K","0.75%"
"Jun 28, 2019","95.266","95.340","95.405","95.230","0.03K","-0.08%"
"Jun 27, 2019","95.342","95.400","95.500","95.285","0.19K","-0.00%"
"Jun 26, 2019","95.343","95.430","95.430","95.340","0.01K","0.08%"
"Jun 25, 2019","95.263","95.095","95.490","94.975","0.14K","0.17%"
"Jun 24, 2019","95.102","95.255","95.280","95.125","0.04K","-0.23%"
"Jun 21, 2019","95.318","95.635","95.810","95.290","0.05K","-0.44%"
"Jun 20, 2019","95.738","96.300","96.300","95.700","0.07K","-0.43%"
"Jun 19, 2019","96.152","96.740","96.740","96.255","0.02K","-0.59%"
"Jun 18, 2019","96.718","96.750","96.810","96.700","0.02K","-0.34%"
"Jun 17, 2019","97.052","97.055","97.095","96.820","11.29K","-0.01%"
"Jun 14, 2019","97.065","96.530","97.085","96.440","35.66K","0.58%"
"Jun 13, 2019","96.509","96.460","96.570","96.345","28.94K","0.05%"
"Jun 12, 2019","96.460","96.135","96.475","96.035","11.83K","0.34%"
"Jun 11, 2019","96.135","96.195","96.345","96.095","9.72K","-0.07%"
"Jun 10, 2019","96.205","96.060","96.400","96.050","11.76K","0.24%"
"Jun 07, 2019","95.975","96.450","96.595","95.890","5.87K","-0.52%"
